Year,Sex,Age,Lives,Deaths,Cause of Death,Expected Deaths,Adjusted Age
2012,Male,40,75696,3292,Accidents,3103,40
2012,Male,41,91513,4276,Alzheimer's,3893,41
2012,Male,42,82965,3723,Influenza,3549,42
2012,Male,43,69462,3320,Cancer,3115,43
2012,Male,44,83693,3867,Heart Disease,3838,44
2012,Male,45,22950,1113,Heart Disease,1062,45
2012,Male,46,10527,510,Other,488,46
2012,Male,47,49860,2448,Alzheimer's,2464,47
2012,Male,48,80749,4130,Heart Disease,3912,48
2012,Male,49,16175,855,Other,817,49
2012,Male,50,38034,2016,Other,1959,50
2012,Male,51,40177,2159,Cancer,2083,51
2012,Male,52,64359,3659,Other,3475,52
2012,Male,53,57251,3326,Other,3133,53
2012,Male,54,46441,2737,Stroke,2566,54
2012,Male,55,58320,3425,Accidents,3189,55
2012,Male,56,48284,2893,Other,2738,56
2012,Male,57,86063,5117,Diabetes,4860,57
2012,Male,58,15151,953,Kidney Disease,903,58
2012,Male,59,74235,4595,Stroke,4410,59
2012,Male,60,16119,1032,Cancer,994,60
2012,Male,61,33849,2193,Cancer,2121,61
2012,Male,62,45852,2977,Accidents,2840,62
2012,Male,63,26051,1778,Other,1684,63
2012,Male,64,90848,6043,COVID-19,5914,64
2012,Male,65,49071,3304,Influenza,3231,65
2012,Male,66,57211,3962,Cancer,3887,66
2012,Male,67,40965,2871,Cancer,2749,67
2012,Male,68,37442,2711,Heart Disease,2585,68
2012,Male,69,70419,5218,Cancer,4939,69
2012,Male,70,91211,6784,Alzheimer's,6398,70
2012,Male,71,48653,3722,Other,3509,71
2012,Male,72,88772,6793,Other,6408,72
2012,Male,73,63223,4925,Influenza,4618,73
2012,Male,74,40989,3127,Cancer,2944,74
2012,Male,75,33690,2662,Other,2497,75
2012,Male,76,39111,3162,Diabetes,2909,76
2012,Male,77,60785,4974,Stroke,4651,77
2012,Male,78,93627,7591,Diabetes,7428,78
2012,Male,79,17604,1455,Cancer,1397,79
2012,Male,80,86852,7280,Heart Disease,6877,80
2012,Male,81,43833,3755,Other,3577,81
2012,Male,82,26233,2223,COVID-19,2092,82
2012,Male,83,67818,5960,Heart Disease,5548,83
2012,Male,84,98606,8760,COVID-19,8059,84
2012,Male,85,86355,7671,Other,7348,85
2012,Male,86,41712,3751,Other,3601,86
2012,Male,87,87679,8067,Kidney Disease,7517,87
2012,Male,88,95799,8707,COVID-19,8361,88
2012,Male,89,87348,8159,Diabetes,7752,89
2012,Male,90,37871,3536,Heart Disease,3368,90
2012,Male,91,83467,7998,Kidney Disease,7497,91
2012,Male,92,89233,8474,Accidents,8088,92
2012,Male,93,94696,9081,Influenza,8545,93
2012,Male,94,18651,1844,Alzheimer's,1735,94
2012,Male,95,44766,4476,Stroke,4181,95
2012,Male,96,40566,4040,Accidents,3879,96
2012,Male,97,54087,5408,Influenza,5119,97
2012,Male,98,67139,6713,Heart Disease,6593,98
2012,Male,99,18154,1815,Heart Disease,1764,99
2012,Female,0,64543,261,Heart Disease,195,0
2012,Female,1,20716,103,Alzheimer's,114,1
2012,Female,2,56516,342,Other,281,2
2012,Female,3,83760,615,Diabetes,606,3
2012,Female,4,61153,444,Stroke,506,4
2012,Female,5,96081,746,Accidents,800,5
2012,Female,6,37737,350,Kidney Disease,354,6
2012,Female,7,33645,346,Other,367,7
2012,Female,8,18197,207,Diabetes,189,8
2012,Female,9,70339,909,Heart Disease,911,9
2012,Female,10,52719,722,Other,745,10
2012,Female,11,75273,1312,Other,1127,11
2012,Female,12,95675,1537,Other,1451,12
2012,Female,13,95498,1569,Accidents,1580,13
2012,Female,14,70799,1299,Heart Disease,1111,14
2012,Female,15,73321,1347,Diabetes,1478,15
2012,Female,16,79986,1493,Alzheimer's,1561,16
2012,Female,17,58081,1250,Other,1095,17
2012,Female,18,17693,407,Heart Disease,342,18
2012,Female,19,76376,1741,Influenza,1600,19
2012,Female,20,83513,2030,Cancer,1924,20
2012,Female,21,20856,520,Accidents,480,21
2012,Female,22,46531,1170,Diabetes,1098,22
2012,Female,23,25709,699,COVID-19,682,23
2012,Female,24,91228,2716,Accidents,2255,24
2012,Female,25,58409,1777,Cancer,1569,25
2012,Female,26,44832,1312,Stroke,1298,26
2012,Female,27,72049,2311,Other,2071,27
2012,Female,28,36143,1173,Other,1150,28
2012,Female,29,70968,2460,Accidents,2338,29
2012,Female,30,43324,1556,Cancer,1396,30
2012,Female,31,92043,3313,Stroke,3091,31
2012,Female,32,48389,1609,Kidney Disease,1679,32
2012,Female,33,82748,3202,Alzheimer's,2957,33
2012,Female,34,81134,3195,Other,2799,34
2012,Female,35,56624,2221,Stroke,2072,35
2012,Female,36,30460,1253,Stroke,1143,36
2012,Female,37,30110,1190,Cancer,1160,37
2012,Female,38,99326,3894,Cancer,3928,38
2012,Female,39,47662,2040,Accidents,1997,39
2012,Female,40,78451,3396,Other,3379,40
2012,Female,41,51287,2291,Stroke,2171,41
2012,Female,42,11045,501,Heart Disease,492,42
2012,Female,43,53614,2511,Other,2434,43
2012,Female,44,80371,4031,Stroke,3783,44
2012,Female,45,69085,3278,Heart Disease,3165,45
2012,Female,46,72668,3501,Stroke,3440,46
2012,Female,47,73843,3781,Heart Disease,3639,47
2012,Female,48,72617,3783,Alzheimer's,3542,48
2012,Female,49,81983,4211,Heart Disease,4003,49
2012,Female,50,53277,2798,Other,2676,50
2012,Female,51,14550,812,Kidney Disease,760,51
2012,Female,52,63835,3586,Accidents,3367,52
2012,Female,53,47750,2778,Alzheimer's,2687,53
2012,Female,54,56603,3310,Alzheimer's,3100,54
2012,Female,55,42827,2467,Stroke,2366,55
2012,Female,56,88520,5343,Heart Disease,5102,56
2012,Female,57,61466,3780,Diabetes,3534,57
2012,Female,58,73985,4637,Heart Disease,4375,58
2012,Female,59,62354,3906,Alzheimer's,3818,59
2012,Female,60,84460,5414,COVID-19,5110,60
2012,Female,61,54176,3478,Other,3298,61
2012,Female,62,24502,1636,Influenza,1575,62
2012,Female,63,17802,1207,Stroke,1131,63
2012,Female,64,22537,1524,Influenza,1458,64
2012,Female,65,99551,6912,Kidney Disease,6557,65
2012,Female,66,64555,4498,Heart Disease,4391,66
2012,Female,67,17740,1263,Accidents,1235,67
2012,Female,68,47530,3500,Other,3242,68
2012,Female,69,53538,3843,Cancer,3703,69
2012,Female,70,50192,3704,Accidents,3530,70
2012,Female,71,16494,1236,COVID-19,1160,71
2012,Female,72,72594,5528,Cancer,5373,72
2012,Female,73,14209,1102,Other,1044,73
2012,Female,74,52435,4101,Diabetes,3927,74
2012,Female,75,13253,1038,Heart Disease,999,75
2012,Female,76,88852,7157,Other,6727,76
2012,Female,77,32436,2654,Cancer,2519,77
2012,Female,78,13646,1107,Cancer,1061,78
2012,Female,79,76437,6424,Heart Disease,6018,79
2012,Female,80,20171,1681,COVID-19,1614,80
2012,Female,81,60595,5149,Cancer,5015,81
2012,Female,82,99818,8589,Accidents,8144,82
2012,Female,83,90362,7778,Other,7548,83
2012,Female,84,87848,7758,Other,7412,84
2012,Female,85,64043,5570,Heart Disease,5457,85
2012,Female,86,54887,5045,Accidents,4655,86
2012,Female,87,46981,4271,Heart Disease,4097,87
2012,Female,88,92106,8544,Kidney Disease,8162,88
2012,Female,89,23614,2238,Other,2056,89
2012,Female,90,87619,8416,Influenza,7783,90
2012,Female,91,60232,5626,Diabetes,5432,91
2012,Female,92,89560,8490,Stroke,8225,92
2012,Female,93,59043,5717,Cancer,5471,93
2012,Female,94,29342,2866,Other,2668,94
2012,Female,95,36619,3575,Kidney Disease,3403,95
2012,Female,96,60234,6023,Kidney Disease,5661,96
2012,Female,97,78835,7848,Cancer,7669,97
2012,Female,98,93657,9365,Heart Disease,9014,98
2012,Female,99,33886,3388,Other,3360,99
2013,Male,0,72494,214,Accidents,205,0
2013,Male,1,15879,85,Kidney Disease,108,1
2013,Male,2,40376,209,Diabetes,172,2
2013,Male,3,37565,270,COVID-19,173,3
2013,Male,4,58643,556,Heart Disease,449,4
2013,Male,5,32420,222,COVID-19,314,5
2013,Male,6,42498,439,Stroke,440,6
2013,Male,7,28325,295,Accidents,209,7
2013,Male,8,77901,1025,Stroke,820,8
2013,Male,9,20025,232,Other,240,9
2013,Male,10,94544,1279,Cancer,1077,10
2013,Male,11,36027,534,Other,530,11
2013,Male,12,90957,1378,Accidents,1473,12
2013,Male,13,58998,1080,Diabetes,972,13
2013,Male,14,48530,879,Alzheimer's,860,14
2013,Male,15,34056,684,Kidney Disease,614,15
2013,Male,16,53737,1050,Accidents,939,16
2013,Male,17,22396,464,Diabetes,452,17
2013,Male,18,91992,2172,Other,2007,18
2013,Male,19,65905,1517,Cancer,1338,19
2013,Male,20,80807,1812,Cancer,1925,20
2013,Male,21,83415,2102,Heart Disease,1915,21
2013,Male,22,73143,2035,COVID-19,1747,22
2013,Male,23,73319,2031,Other,1988,23
2013,Male,24,97012,2722,Diabetes,2539,24
2013,Male,25,58102,1677,Other,1596,25
2013,Male,26,15115,440,Cancer,431,26
2013,Male,27,72906,2314,Cancer,2155,27
2013,Male,28,54543,1760,Heart Disease,1761,28
2013,Male,29,78412,2673,Heart Disease,2563,29
2013,Male,30,52327,1802,COVID-19,1725,30
2013,Male,31,54343,1935,Cancer,1808,31
2013,Male,32,81452,2940,Cancer,2932,32
2013,Male,33,59612,2159,Stroke,2046,33
2013,Male,34,27552,1017,COVID-19,991,34
2013,Male,35,73965,2986,COVID-19,2727,35
2013,Male,36,71852,2911,Stroke,2840,36
2013,Male,37,70203,2820,Cancer,2681,37
2013,Male,38,48550,2048,Other,1929,38
2013,Male,39,73808,3312,Cancer,3062,39
2013,Male,40,30474,1347,Cancer,1284,40
2013,Male,41,27589,1256,Accidents,1176,41
2013,Male,42,77077,3560,Cancer,3494,42
2013,Male,43,21265,1011,COVID-19,951,43
2013,Male,44,78740,3775,Stroke,3520,44
2013,Male,45,40827,1909,Other,1897,45
2013,Male,46,19282,961,Other,912,46
2013,Male,47,92491,4804,COVID-19,4558,47
2013,Male,48,42946,2253,Diabetes,2165,48
2013,Male,49,97774,5092,Accidents,4891,49
2013,Male,50,13211,697,Heart Disease,663,50
2013,Male,51,26229,1438,Other,1364,51
2013,Male,52,15724,890,Heart Disease,850,52
2013,Male,53,97156,5541,Other,5333,53
2013,Male,54,59302,3514,Diabetes,3286,54
2013,Male,55,93279,5451,Heart Disease,5296,55
2013,Male,56,90509,5479,Other,5112,56
2013,Male,57,77380,4787,Influenza,4602,57
2013,Male,58,89026,5627,Other,5332,58
2013,Male,59,97796,6218,Cancer,6050,59
2013,Male,60,18470,1165,Heart Disease,1111,60
2013,Male,61,95984,6348,Kidney Disease,5994,61
2013,Male,62,39834,2611,Other,2565,62
2013,Male,63,35465,2415,Diabetes,2236,63
2013,Male,64,37354,2540,COVID-19,2424,64
2013,Male,65,15669,1114,Cancer,1017,65
2013,Male,66,95658,6755,Accidents,6416,66
2013,Male,67,10255,734,Stroke,678,67
2013,Male,68,27049,2001,Other,1868,68
2013,Male,69,66310,4911,Other,4666,69
2013,Male,70,72442,5332,Diabetes,5091,70
2013,Male,71,26462,1947,Alzheimer's,1851,71
2013,Male,72,77868,5919,Cancer,5634,72
2013,Male,73,76686,5906,Other,5715,73
2013,Male,74,38116,2977,COVID-19,2818,74
2013,Male,75,94122,7410,Influenza,7069,75
2013,Male,76,19388,1560,COVID-19,1463,76
2013,Male,77,46632,3820,Cancer,3595,77
2013,Male,78,27209,2225,Accidents,2127,78
2013,Male,79,50175,4170,Stroke,3956,79
2013,Male,80,17311,1438,Other,1416,80
2013,Male,81,37858,3145,Stroke,3037,81
2013,Male,82,81160,7090,COVID-19,6691,82
2013,Male,83,64923,5695,Heart Disease,5369,83
2013,Male,84,57938,5228,Accidents,4870,84
2013,Male,85,66832,5857,COVID-19,5603,85
2013,Male,86,55619,4920,Kidney Disease,4792,86
2013,Male,87,59653,5444,Other,5194,87
2013,Male,88,11134,1024,Cancer,969,88
2013,Male,89,46785,4393,Stroke,4200,89
2013,Male,90,26679,2531,Other,2380,90
2013,Male,91,11129,1055,Stroke,993,91
2013,Male,92,14091,1373,Cancer,1268,92
2013,Male,93,14605,1419,Other,1362,93
2013,Male,94,85556,8407,Heart Disease,7987,94
2013,Male,95,19061,1906,Stroke,1768,95
2013,Male,96,54883,5426,Accidents,5212,96
2013,Male,97,49721,4972,Other,4699,97
2013,Male,98,35969,3596,Stroke,3563,98
2013,Male,99,85813,8581,Cancer,8330,99
2013,Female,0,30016,161,Alzheimer's,175,0
2013,Female,1,19492,69,Cancer,85,1
2013,Female,2,85000,426,Alzheimer's,522,2
2013,Female,3,37973,304,COVID-19,217,3
2013,Female,4,91730,867,Other,742,4
2013,Female,5,87656,748,Heart Disease,737,5
2013,Female,6,41349,417,Other,372,6
2013,Female,7,45308,498,Cancer,496,7
2013,Female,8,30659,386,COVID-19,307,8
2013,Female,9,64317,846,Heart Disease,878,9
2013,Female,10,54091,694,Heart Disease,738,10
2013,Female,11,88057,1364,Stroke,1210,11
2013,Female,12,20084,316,Heart Disease,312,12
2013,Female,13,98922,1718,Other,1569,13
2013,Female,14,88212,1655,Other,1611,14
2013,Female,15,17141,331,Cancer,320,15
2013,Female,16,53966,1184,COVID-19,999,16
2013,Female,17,20703,433,COVID-19,395,17
2013,Female,18,69325,1393,COVID-19,1425,18
2013,Female,19,43058,987,Cancer,970,19
2013,Female,20,80510,2023,Accidents,1893,20
2013,Female,21,43616,1096,Heart Disease,1019,21
2013,Female,22,71440,1962,Heart Disease,1740,22
2013,Female,23,33491,905,Heart Disease,873,23
2013,Female,24,47076,1323,Heart Disease,1234,24
2013,Female,25,76114,2151,COVID-19,2086,25
2013,Female,26,78022,2373,Cancer,2202,26
2013,Female,27,90439,2646,Influenza,2600,27
2013,Female,28,72436,2261,Other,2116,28
2013,Female,29,13171,432,Influenza,402,29
2013,Female,30,38236,1285,Accidents,1243,30
2013,Female,31,84940,2846,COVID-19,2779,31
2013,Female,32,50120,1751,Accidents,1704,32
2013,Female,33,55602,2117,Heart Disease,1967,33
2013,Female,34,98536,3750,Alzheimer's,3501,34
2013,Female,35,32694,1255,Other,1242,35
2013,Female,36,92909,3557,Accidents,3625,36
2013,Female,37,63845,2680,Other,2364,37
2013,Female,38,57900,2378,Heart Disease,2296,38
2013,Female,39,83383,3645,Diabetes,3559,39
2013,Female,40,91302,4129,Other,3839,40
2013,Female,41,27678,1192,Heart Disease,1144,41
2013,Female,42,12940,587,Cancer,557,42
2013,Female,43,30283,1382,Kidney Disease,1337,43
2013,Female,44,83938,4146,Stroke,3940,44
2013,Female,45,66696,3328,Diabetes,3136,45
2013,Female,46,84901,4295,Alzheimer's,4057,46
2013,Female,47,93977,4861,Stroke,4647,47
2013,Female,48,96422,5023,Stroke,4715,48
2013,Female,49,34303,1873,Cancer,1715,49
2013,Female,50,27445,1473,Cancer,1418,50
2013,Female,51,62389,3422,Other,3293,51
2013,Female,52,23348,1281,Cancer,1255,52
2013,Female,53,66540,3800,COVID-19,3713,53
2013,Female,54,72305,4254,Alzheimer's,4029,54
2013,Female,55,71935,4284,Other,4031,55
2013,Female,56,11039,642,Heart Disease,632,56
2013,Female,57,87209,5374,Influenza,5153,57
2013,Female,58,39195,2424,Stroke,2298,58
2013,Female,59,54953,3487,Other,3273,59
2013,Female,60,11716,742,Kidney Disease,727,60
2013,Female,61,85896,5613,Stroke,5252,61
2013,Female,62,62295,4122,Alzheimer's,3906,62
2013,Female,63,83511,5681,COVID-19,5237,63
2013,Female,64,59519,4029,Kidney Disease,3754,64
2013,Female,65,46902,3169,Alzheimer's,3114,65
2013,Female,66,98425,6927,Cancer,6588,66
2013,Female,67,89891,6533,Other,6189,67
2013,Female,68,53289,3830,Heart Disease,3601,68
2013,Female,69,61235,4404,Alzheimer's,4252,69
2013,Female,70,21559,1589,Heart Disease,1540,70
2013,Female,71,65110,4912,Influenza,4615,71
2013,Female,72,79415,5923,Accidents,5635,72
2013,Female,73,78859,6172,Other,5869,73
2013,Female,74,87123,6689,Accidents,6489,74
2013,Female,75,20425,1653,Diabetes,1564,75
2013,Female,76,47320,3665,Cancer,3604,76
2013,Female,77,98365,7892,Alzheimer's,7535,77
2013,Female,78,10528,876,Other,818,78
2013,Female,79,51447,4369,Cancer,4055,79
2013,Female,80,46314,3866,Heart Disease,3700,80
2013,Female,81,87989,7413,Cancer,7203,81
2013,Female,82,46143,3968,COVID-19,3770,82
2013,Female,83,70017,6098,Alzheimer's,5814,83
2013,Female,84,75058,6467,Other,6254,84
2013,Female,85,40682,3689,Stroke,3375,85
2013,Female,86,99493,8983,Heart Disease,8522,86
2013,Female,87,98373,9030,Diabetes,8538,87
2013,Female,88,25105,2258,Other,2183,88
2013,Female,89,12389,1148,Heart Disease,1085,89
2013,Female,90,15233,1446,Influenza,1352,90
2013,Female,91,59959,5701,Stroke,5401,91
2013,Female,92,70001,6703,COVID-19,6300,92
2013,Female,93,40697,3939,Cancer,3771,93
2013,Female,94,37514,3661,Cancer,3509,94
2013,Female,95,31313,3099,Accidents,2938,95
2013,Female,96,94149,9414,COVID-19,8760,96
2013,Female,97,35353,3535,Heart Disease,3352,97
2013,Female,98,60891,6089,Stroke,5937,98
2013,Female,99,36858,3685,Accidents,3538,99
2014,Male,0,41861,183,Stroke,222,0
2014,Male,1,48601,227,Other,233,1
2014,Male,2,29013,233,Other,172,2
2014,Male,3,55546,346,COVID-19,347,3
2014,Male,4,60331,422,Cancer,535,4
2014,Male,5,32186,309,COVID-19,221,5
2014,Male,6,69072,545,Other,618,6
2014,Male,7,70170,759,Influenza,648,7
2014,Male,8,73107,934,Stroke,806,8
2014,Male,9,90588,1332,Other,1143,9
2014,Male,10,64077,851,Stroke,778,10
2014,Male,11,10111,139,Influenza,122,11
2014,Male,12,47789,778,Other,690,12
2014,Male,13,98178,1770,Heart Disease,1625,13
2014,Male,14,17434,319,Influenza,276,14
2014,Male,15,22731,443,Diabetes,406,15
2014,Male,16,24067,461,Alzheimer's,419,16
2014,Male,17,58098,1136,Cancer,1156,17
2014,Male,18,48227,1063,Alzheimer's,1118,18
2014,Male,19,46782,1028,Accidents,1061,19
2014,Male,20,23078,555,Accidents,518,20
2014,Male,21,53913,1318,Cancer,1287,21
2014,Male,22,43385,1082,Other,1080,22
2014,Male,23,91004,2490,Kidney Disease,2367,23
2014,Male,24,93726,2689,Other,2410,24
2014,Male,25,45297,1303,Cancer,1286,25
2014,Male,26,84631,2718,Influenza,2379,26
2014,Male,27,76082,2293,Heart Disease,2239,27
2014,Male,28,32434,1025,Heart Disease,1017,28
2014,Male,29,77645,2566,Heart Disease,2381,29
2014,Male,30,71051,2287,Diabetes,2178,30
2014,Male,31,63589,2185,Other,2178,31
2014,Male,32,17033,608,Cancer,591,32
2014,Male,33,61837,2176,Cancer,2218,33
2014,Male,34,62925,2411,Other,2229,34
2014,Male,35,77970,2920,Stroke,3001,35
2014,Male,36,93333,3766,Other,3503,36
2014,Male,37,22715,906,COVID-19,910,37
2014,Male,38,38158,1614,Diabetes,1573,38
2014,Male,39,84486,3601,Other,3454,39
2014,Male,40,10201,464,Heart Disease,422,40
2014,Male,41,81603,3611,Kidney Disease,3345,41
2014,Male,42,83834,3863,COVID-19,3739,42
2014,Male,43,97103,4444,Diabetes,4296,43
2014,Male,44,97237,4828,Alzheimer's,4300,44
2014,Male,45,33858,1651,Alzheimer's,1564,45
2014,Male,46,71708,3526,Accidents,3308,46
2014,Male,47,54293,2797,Heart Disease,2690,47
2014,Male,48,45700,2393,Accidents,2262,48
2014,Male,49,89464,4628,Cancer,4474,49
2014,Male,50,79452,4256,Other,4107,50
2014,Male,51,66919,3750,Heart Disease,3470,51
2014,Male,52,24558,1406,Diabetes,1326,52
2014,Male,53,86634,4939,Other,4616,53
2014,Male,54,34700,2051,Cancer,1919,54
2014,Male,55,46388,2757,Cancer,2600,55
2014,Male,56,40788,2339,Cancer,2245,56
2014,Male,57,72714,4426,Diabetes,4146,57
2014,Male,58,82769,5036,COVID-19,4795,58
2014,Male,59,81309,5056,Other,4761,59
2014,Male,60,29304,1835,COVID-19,1765,60
2014,Male,61,40487,2668,Other,2501,61
2014,Male,62,92963,6148,Other,5755,62
2014,Male,63,31186,2096,Heart Disease,1996,63
2014,Male,64,46988,3186,Heart Disease,3019,64
2014,Male,65,93714,6436,COVID-19,6129,65
2014,Male,66,24752,1676,Stroke,1654,66
2014,Male,67,32857,2315,Other,2224,67
2014,Male,68,47951,3449,Influenza,3269,68
2014,Male,69,19101,1400,Cancer,1339,69
2014,Male,70,91757,6714,Kidney Disease,6370,70
2014,Male,71,79035,5840,Cancer,5575,71
2014,Male,72,45461,3498,COVID-19,3271,72
2014,Male,73,65201,5063,Other,4807,73
2014,Male,74,39721,3084,Diabetes,2927,74
2014,Male,75,29118,2301,Kidney Disease,2197,75
2014,Male,76,72557,5713,Cancer,5383,76
2014,Male,77,88922,7186,Diabetes,6833,77
2014,Male,78,92770,7714,COVID-19,7170,78
2014,Male,79,21115,1754,Stroke,1689,79
2014,Male,80,71121,5887,Other,5717,80
2014,Male,81,52439,4458,Accidents,4211,81
2014,Male,82,22682,1953,COVID-19,1854,82
2014,Male,83,65585,5674,Cancer,5401,83
2014,Male,84,21775,1876,COVID-19,1856,84
2014,Male,85,64525,5715,Stroke,5529,85
2014,Male,86,78536,7040,Heart Disease,6660,86
2014,Male,87,74393,6952,Other,6393,87
2014,Male,88,55069,5018,Cancer,4740,88
2014,Male,89,47627,4409,Heart Disease,4206,89
2014,Male,90,53098,4899,Other,4687,90
2014,Male,91,39282,3652,Diabetes,3549,91
2014,Male,92,17975,1694,Heart Disease,1625,92
2014,Male,93,22497,2171,Other,2109,93
2014,Male,94,55735,5430,COVID-19,5178,94
2014,Male,95,72172,7213,Accidents,6809,95
2014,Male,96,51033,5103,COVID-19,4826,96
2014,Male,97,80268,8026,Cancer,7683,97
2014,Male,98,61378,6137,Accidents,6019,98
2014,Male,99,18121,1812,Accidents,1770,99
2014,Female,0,85657,462,Influenza,244,0
2014,Female,1,28237,164,Accidents,165,1
2014,Female,2,67885,391,COVID-19,324,2
2014,Female,3,99104,777,Cancer,623,3
2014,Female,4,75406,816,Other,577,4
2014,Female,5,61481,462,Other,491,5
2014,Female,6,93963,1013,Other,866,6
2014,Female,7,45732,529,Cancer,391,7
2014,Female,8,25065,319,Other,272,8
2014,Female,9,53124,688,Other,746,9
2014,Female,10,92657,1460,Kidney Disease,1287,10
2014,Female,11,61462,855,COVID-19,825,11
2014,Female,12,22172,374,COVID-19,338,12
2014,Female,13,49459,758,Heart Disease,819,13
2014,Female,14,20790,361,Cancer,324,14
2014,Female,15,83274,1455,Heart Disease,1419,15
2014,Female,16,78948,1468,COVID-19,1523,16
2014,Female,17,33745,663,Kidney Disease,653,17
2014,Female,18,65492,1458,Alzheimer's,1469,18
2014,Female,19,97527,2368,COVID-19,2034,19
2014,Female,20,58940,1417,Cancer,1445,20
2014,Female,21,43895,1137,COVID-19,978,21
2014,Female,22,50780,1317,Accidents,1212,22
2014,Female,23,71497,1979,Other,1901,23
2014,Female,24,54791,1520,Heart Disease,1431,24
2014,Female,25,78460,2107,Heart Disease,2124,25
2014,Female,26,38769,1122,Diabetes,1051,26
2014,Female,27,57933,1778,Diabetes,1704,27
2014,Female,28,71781,2190,Heart Disease,2122,28
2014,Female,29,89720,2849,Other,2914,29
2014,Female,30,31911,1075,Stroke,1038,30
2014,Female,31,77083,2702,Heart Disease,2422,31
2014,Female,32,35401,1270,Stroke,1279,32
2014,Female,33,97807,3704,Heart Disease,3319,33
2014,Female,34,72114,2703,Cancer,2564,34
2014,Female,35,43353,1687,Alzheimer's,1617,35
2014,Female,36,37304,1427,Heart Disease,1360,36
2014,Female,37,87213,3472,Other,3478,37
2014,Female,38,52500,2176,COVID-19,2169,38
2014,Female,39,48524,2100,Other,2020,39
2014,Female,40,69846,3179,Other,2872,40
2014,Female,41,38986,1793,Other,1565,41
2014,Female,42,94681,4437,Other,4204,42
2014,Female,43,59660,2872,COVID-19,2640,43
2014,Female,44,73839,3653,Kidney Disease,3388,44
2014,Female,45,52806,2569,Heart Disease,2520,45
2014,Female,46,59414,2991,COVID-19,2828,46
2014,Female,47,40505,2020,COVID-19,1993,47
2014,Female,48,51626,2598,Other,2596,48
2014,Female,49,41948,2261,Heart Disease,2106,49
2014,Female,50,46386,2505,Other,2402,50
2014,Female,51,38261,2113,Stroke,1915,51
2014,Female,52,67601,3779,COVID-19,3575,52
2014,Female,53,38957,2254,Accidents,2113,53
2014,Female,54,40841,2325,COVID-19,2313,54
2014,Female,55,63007,3778,Cancer,3460,55
2014,Female,56,27308,1647,Cancer,1603,56
2014,Female,57,19714,1211,COVID-19,1153,57
2014,Female,58,20323,1233,Other,1193,58
2014,Female,59,75910,4865,Diabetes,4506,59
2014,Female,60,13809,851,Other,838,60
2014,Female,61,54664,3464,Diabetes,3342,61
2014,Female,62,47721,3194,Cancer,2957,62
2014,Female,63,44455,3025,Cancer,2812,63
2014,Female,64,30267,2056,Accidents,1937,64
2014,Female,65,83171,5654,Heart Disease,5594,65
2014,Female,66,17212,1201,Diabetes,1160,66
2014,Female,67,86880,6131,COVID-19,5878,67
2014,Female,68,15587,1112,Other,1059,68
2014,Female,69,19032,1393,Accidents,1290,69
2014,Female,70,86912,6602,Influenza,6125,70
2014,Female,71,65967,5076,Heart Disease,4713,71
2014,Female,72,21640,1646,Diabetes,1565,72
2014,Female,73,10493,800,Diabetes,757,73
2014,Female,74,30629,2312,Accidents,2256,74
2014,Female,75,38276,3047,Cancer,2869,75
2014,Female,76,92319,7406,Diabetes,7088,76
2014,Female,77,39712,3209,Alzheimer's,3026,77
2014,Female,78,31416,2585,Other,2425,78
2014,Female,79,13666,1142,COVID-19,1079,79
2014,Female,80,78313,6563,Influenza,6007,80
2014,Female,81,80398,6963,COVID-19,6422,81
2014,Female,82,76309,6691,COVID-19,6163,82
2014,Female,83,71707,6288,Influenza,5890,83
2014,Female,84,82171,7155,COVID-19,6794,84
2014,Female,85,87201,7836,Cancer,7174,85
2014,Female,86,77383,6930,Stroke,6487,86
2014,Female,87,37460,3398,Alzheimer's,3245,87
2014,Female,88,60355,5552,Cancer,5212,88
2014,Female,89,28111,2552,Influenza,2475,89
2014,Female,90,23735,2226,Kidney Disease,2115,90
2014,Female,91,43020,4066,Other,3874,91
2014,Female,92,63978,6142,Other,5751,92
2014,Female,93,98407,9559,Cancer,9115,93
2014,Female,94,89489,8731,COVID-19,8328,94
2014,Female,95,24051,2378,Accidents,2287,95
2014,Female,96,43558,4355,Alzheimer's,4151,96
2014,Female,97,83374,8263,COVID-19,7871,97
2014,Female,98,53115,5311,Heart Disease,5225,98
2014,Female,99,71344,7134,Kidney Disease,6944,99
2015,Male,0,37430,158,Kidney Disease,137,0
2015,Male,1,83504,321,Other,292,1
2015,Male,2,64443,385,Stroke,407,2
2015,Male,3,86560,530,Stroke,618,3
2015,Male,4,39353,314,COVID-19,270,4
2015,Male,5,33619,298,COVID-19,290,5
2015,Male,6,71311,824,Other,748,6
2015,Male,7,79287,994,Cancer,732,7
2015,Male,8,49250,513,Cancer,566,8
2015,Male,9,13313,172,Heart Disease,160,9
2015,Male,10,31941,435,Other,419,10
2015,Male,11,77801,1111,Kidney Disease,1086,11
2015,Male,12,19077,293,Accidents,279,12
2015,Male,13,98777,1687,Accidents,1744,13
2015,Male,14,18754,373,Accidents,307,14
2015,Male,15,36818,696,Cancer,707,15
2015,Male,16,15520,303,Other,291,16
2015,Male,17,14607,292,COVID-19,258,17
2015,Male,18,93701,2000,Stroke,2046,18
2015,Male,19,14292,323,Stroke,313,19
2015,Male,20,59203,1449,Cancer,1482,20
2015,Male,21,73339,1767,Heart Disease,1762,21
